verdict,text,part
"ע""ס 15373-05-09","הנאשמת הורשעה על פי הודייתה מיום 03.01.10 בעבירות לפי סעיפים 4, 14 ו-16 לחוק רישוי עסקים, התשכ""ח- 1968.",גזר דין
"ע""ס 15373-05-09","בתאריכים 02.07.08, 27.08.08, 12.11.08, או בסמוך לתאריכים האמורים, נמצאה הנאשמת כשהיא מנהלת עסק מסוג מניקור פדיקור בעיר לוד.",גזר דין
"ע""ס 15373-05-09","ב""כ המאשימה טענה כי העסק פעל ללא אישור של משרד הבריאות וללא אישור של כיבוי אש, דבר המסכן את שלום הציבור וכן ביקשה צו סגירה, השתת קנס וחיוב חתימה על התחייבות וכן צו לפי 16.3 בדבר איסור העברה לצד ג' אשר אין בידיו רישיון.",גזר דין
"ע""ס 15373-05-09","הנאשמת טענה שנכנס להריון והיו הפוגות בפעילות של העסק, אשר פעל לסירוגין ולא ברציפות.",גזר דין
"ע""ס 15373-05-09",מדובר בעסק של אדם אחד והנאשמת היא אם חד הורית המגדלת שני ילדים.,גזר דין
"ע""ס 15373-05-09",הנאשמת לא קידמה את הליך הרישוי וזאת חרף העובדה שמדובר בפעילות עוד משנת 2008.,גזר דין
"ע""ס 15373-05-09",עסקים המנוהלים ללא רישיון יש בהם כדי לפגוע בסדר הציבורי וכן כאשר הינם פועלים ללא אישור משרד הבריאות וכיבוי אש הם עלולים לסכן את שלום הציבור.,גזר דין
"ע""ס 15373-05-09",לקחתי בחשבון גם את נסיבותיה האישיות של הנאשמת כפי שפורטו בטיעוניה בפני.,גזר דין
"ע""ס 15373-05-09","לפיכך, הנני משית על הנאשמת את העונשים הבאים: ",גזר דין
"ע""ס 15373-05-09","הנאשמת תשלם קנס כספי בסך של 5,000 ₪, או 10 ימי מאסר תמורתו. הקנס ישולם ב-10 תשלומים חודשיים, שווים ורצופים. התשלום הראשון ישולם עד ליום 15.06.11 וכל יתרת התשלומים ב-15 לכל חודש שאחריו. היה ואחד התשלומים לא ישולם במועדו, אזי יעמוד מלוא סכום הקנס לפירעון מידי.",גזר דין
"ע""ס 15373-05-09","הנאשמת תחתום על התחייבות כספית בסך של 10,000 ₪ להימנע במשך שנתיים מהיום מביצוע עבירות לפי חוק רישוי עסקים, התשכ""ח- 1968 והתקנות שלפיו. ההתחייבות תיחתם עוד היום במזכירות בית המשפט. היה ולא תיחתם ההתחייבות אזי הנאשמת תיאסר למשך 10 ימים.",גזר דין
"ע""ס 15373-05-09",ניתן בזאת צו סגירה לעסק נשוא כתב האישום ואשר ייכנס לתוקפו ביום 15.08.11.,גזר דין
"ע""ס 15373-05-09","ניתן בזאת צו שלא להעביר את הבעלות או החזקה בעסק לאדם אחר, אלא אם כן בידי אותו אדם רישיון או היתר זמני כדין לניהול עסק זה.",גזר דין
"ע""ס 15373-05-09",זכות ערעור תוך 45 יום. ,גזר דין
"ע""ס 15373-05-09","ניתנה והודעה היום י""א אייר תשע""א, 15/05/2011 במעמד הנוכחים.   ",<#4#>
"ע""ס 15373-05-09",הישאם אבו שחאדה 54678313,5129371
"ע""ס 15373-05-09",הוקלד על ידי: עינת אדטו,"הישאם אבו שחאדה, שופט"
"ע""ס 15373-05-09",נוסח מסמך זה כפוף לשינויי ניסוח ועריכה,"הישאם אבו שחאדה, שופט"
"ע""ס 15373-05-09","בעניין עריכה ושינויים במסמכי פסיקה, חקיקה ועוד באתר נבו – הקש כאן","הישאם אבו שחאדה, שופט"
