verdict,text,part
עא_3430-09,בבית המשפט העליון בשבתו כבית משפט לערעורים אזרחיים,nothing
עא_3430-09,כבוד השופט א' גרוניס,בפני:
עא_3430-09,כבוד השופטת א' חיות,בפני:
עא_3430-09,כבוד השופט ע' פוגלמן,בפני:
עא_3430-09,"עו""ד דב פישלר בתפקידו ככונס נכסים",המערער:
עא_3430-09,1. עיריית כפר סבא,המשיבים:
עא_3430-09,2. כונס הנכסים הרישמי,המשיבים:
עא_3430-09,ערעור על פסק הדין של בית המשפט המחוזי בתל אביב מיום 18.2.2009 בבש|א 21893/04 שניתן על ידי כבוד השופטת ו' אלשיך,המשיבים:
עא_3430-09,"פשיטת רגל,חיוב קופת הכינוס בתשלום חוב ארנונה למשיבה, וחיוב הכונס באופן אישי בשכר טרחת המשיבה","עו""ד שי פיאדה"
עא_3430-09,"1.	טענותיו של המערער לא שכנעונו כי נפלה שגגה בפסק דינו של בית המשפט המחוזי ככל שמדובר בחיוב לשלם ארנונה. עם זאת התברר כי המשיבה דרשה כי תשולם ארנונה בסכום של כ-900,000 ₪, נכון לסוף שנת 2006. סכום זה נמוך באופן משמעותי מסכום החיוב אליו התייחס בית משפט קמא, היינו כ-2.3 מיליון ₪ ליום 1.8.04. עתה אין המשיבה מתנגדת להעמדת הסכום על סך 894,736.2 ₪ ליום 31.12.06. לפיכך יתוקן פסק הדין כך שהחיוב יעמוד על הסכום האמור לתאריך הנזכר.",פסק-דין
עא_3430-09,"2.	עניין נוסף הוא החיוב בפסק הדין שהושת על כונס הנכסים עו""ד פישלר לשלם באופן אישי שכר טרחה בסך 50,000 ₪. מבחינה עקרונית אכן היה צידוק להשית חיוב אישי על עורך הדין. זאת, משום שהוא לא התייצב לדיון בבית המשפט לאחר שבית המשפט דחה את בקשתו לדחיית הדיון. לא היה מקום לזכות את המשיבה בשכר טרחה, שכן היא הסכימה לבקשה לדחיית הדיון. לפיכך נראה לנו לנכון לבטל את החיוב בשכר טרחה לזכות המשיבה ותחתיו להשית על המערער חיוב אישי בהוצאות בסכום של 5,000 ₪ לטובת אוצר המדינה.",פסק-דין
עא_3430-09,"3.	אי לכך הערעור נדחה בכפוף לשני תיקונים: האחד, בעניין סכום החיוב בארנונה (ומועד החיוב), והשני באשר לחיוב בשכר טרחה, הכל כאמור לעיל. אין צו להוצאות בערכאה זו.",פסק-דין
עא_3430-09,"ניתנה היום, כ""ו בתמוז התש""ע (8.7.2010).",פסק-דין
עא_3430-09,ש ו פ ט,א' גרוניס 54678313-3430/09
עא_3430-09,ש ו פ ט ת,א' גרוניס 54678313-3430/09
עא_3430-09,העותק כפוף לשינויי עריכה וניסוח.   09034300_S05.doc   של,54678313_________________________
עא_3430-09,"54678313מרכז מידע, טל' 02-6593666 ; אתר אינטרנט,   HYPERLINK ""http://www.court.gov.il/"" www.court.gov.il",5129371
עא_3430-09,נוסח מסמך זה כפוף לשינויי ניסוח ועריכה,5129371
עא_3430-09,"HYPERLINK ""http://www.nevo.co.il/advertisements/nevo-100.doc"" בעניין עריכה ושינויים במסמכי פסיקה, חקיקה ועוד באתר נבו – הקש כאן",5129371
עא_3430-09,"עא 3430/09 	 עו""ד דב פישלר בתפקידו ככונס נכסים נ' עיריית כפר סבא",5129371
עא_3430-09,PAGE  \* MERGEFORMAT 1,5129371
עא_3430-09,"נבו הוצאה לאור בע""מ  nevo.co.il   המאגר המשפטי הישראלי",5129371
עא_3430-09,FILENAME \p  \* MERGEFORMAT C:\nevo\nevo\elyon-final\OutDoc-Kidud\09034300-s05.doc,5129371
עא_3430-09,PAGE  \* MERGEFORMAT 2,5129371
